# {'date': u'2016_May_10_1414', 'frameRate': None, 'expName': 'pilot1', u'participant': u'013'}
subj,sessionix,ISI,time,stimulus,response
013,1,1.25,291.2503372934,1,
013,1,1.25,292.3768296104,0,rctrl
013,1,1.25,292.5003629519,1,
013,1,1.25,293.7448015770,0,rctrl
013,1,1.25,293.7503606193,1,
013,1,1.25,295.0003747704,1,
013,1,1.25,295.0167800723,0,rctrl
013,1,1.25,296.2167544448,0,lalt
013,1,1.25,296.2503963858,1,
013,1,1.25,297.5003691722,1,
013,1,1.25,297.5606869899,0,rctrl
013,1,1.25,298.7503425806,1,
013,1,1.25,298.8726477326,0,lalt
013,1,1.25,300.0003430471,1,
013,1,1.25,300.0406232447,0,rctrl
013,1,1.25,301.2503282740,1,
013,1,1.25,301.3205770407,0,lalt
013,1,1.25,302.4725748934,0,lalt
013,1,1.25,302.5003299846,1,
013,1,1.25,303.7504134915,1,
013,1,1.25,303.8246021680,0,lalt
013,1,1.25,305.0003237643,1,
013,1,1.25,305.0244704852,0,lalt
013,1,1.25,306.0884495453,0,rctrl
013,1,1.25,306.2503149004,1,
013,1,1.25,307.4564289762,0,rctrl
013,1,1.25,307.5003278075,1,
013,1,1.25,308.7503298290,1,
013,1,1.25,308.8643894104,0,rctrl
013,1,1.25,310.0003200321,1,
013,1,1.25,310.0243379938,0,lalt
013,1,1.25,311.2503105463,1,
013,1,1.25,311.3683430048,0,lalt
013,1,1.25,320.9590249998,2,2
013,2,1.0,0.0013868060,1,
013,2,1.0,0.3321653767,0,lalt
013,2,1.0,1.0003237643,1,
013,2,1.0,1.2601276645,0,rctrl
013,2,1.0,2.0003330947,1,
013,2,1.0,2.1481098821,0,rctrl
013,2,1.0,2.9960722197,0,rctrl
013,2,1.0,3.0003240753,1,
013,2,1.0,4.0003197211,1,
013,2,1.0,4.0520461220,0,lalt
013,2,1.0,5.0003271854,1,
013,2,1.0,5.0440300787,0,rctrl
013,2,1.0,5.9800541287,0,rctrl
013,2,1.0,6.0003215872,1,
013,2,1.0,7.0003222092,1,
013,2,1.0,7.0679789954,0,lalt
013,2,1.0,8.0003554876,1,
013,2,1.0,8.0839367500,0,lalt
013,2,1.0,9.0003679281,1,
013,2,1.0,9.0278987790,0,lalt
