# {'date': u'2016_apr_25_1849', 'frameRate': None, 'expName': 'pilot1', u'participant': u'001'}
subj,sessionix,ISI,time,stimulus,response
001,1,1.25,283.7503181671,1,
001,1,1.25,284.0049616022,0,rctrl
001,1,1.25,285.0003312296,1,
001,1,1.25,285.1729292394,0,rctrl
001,1,1.25,286.2503119468,1,
001,1,1.25,286.4608881557,0,lalt
001,1,1.25,287.5003141239,1,
001,1,1.25,287.5808592190,0,lalt
001,1,1.25,288.7503791258,1,
001,1,1.25,288.7568401253,0,lalt
001,1,1.25,289.9008158513,0,rctrl
001,1,1.25,290.0003601539,1,
001,1,1.25,291.2287742451,0,lalt
001,1,1.25,291.2503610870,1,
001,1,1.25,292.5003433592,1,
001,1,1.25,292.5487482941,0,rctrl
001,1,1.25,293.7503567328,1,
001,1,1.25,293.8207074194,0,rctrl
001,1,1.25,294.9726724665,0,lalt
001,1,1.25,295.0003399380,1,
001,1,1.25,296.1406481900,0,rctrl
001,1,1.25,296.2503327847,1,
001,1,1.25,297.5003682403,1,
001,1,1.25,297.5166286608,0,rctrl
001,1,1.25,298.7503433592,1,
001,1,1.25,298.8365927574,0,lalt
001,1,1.25,300.0003110137,1,
001,1,1.25,300.0845556173,0,lalt
001,1,1.25,301.2503436702,1,
001,1,1.25,301.3246594711,0,lalt
001,1,1.25,302.5002926639,1,
001,1,1.25,302.6125652040,0,lalt
001,1,1.25,303.7503113248,1,
001,1,1.25,303.7964635871,0,lalt
001,1,1.25,304.9644393106,0,rctrl
001,1,1.25,305.0003281195,1,
001,1,1.25,306.1964051788,0,rctrl
001,1,1.25,306.2503100807,1,
001,1,1.25,307.5003181671,1,
001,1,1.25,307.6043867866,0,rctrl
001,1,1.25,308.7503088366,1,
001,1,1.25,308.8603458100,0,lalt
001,1,1.25,309.9163205084,0,rctrl
001,1,1.25,310.0003091477,1,
001,1,1.25,311.2122908277,0,rctrl
001,1,1.25,311.2503256314,1,
001,1,1.25,312.4842552403,0,rctrl
001,1,1.25,315.7383674640,2,2
001,2,0.3,0.0016542821,1,
001,2,0.3,0.3003521920,1,
001,2,0.3,0.6003056643,1,
001,2,0.3,0.9003213394,1,
001,2,0.3,0.9918091421,0,rctrl
001,2,0.3,1.2002987598,1,
001,2,0.3,1.3277372631,0,rctrl
001,2,0.3,1.5003262534,1,
001,2,0.3,1.6317280048,0,rctrl
001,2,0.3,1.8003046069,1,
001,2,0.3,1.9597069255,0,lalt
001,2,0.3,2.1003361437,1,
001,2,0.3,2.2877172587,0,rctrl
001,2,0.3,2.4003101429,1,
001,2,0.3,2.5676983615,0,lalt
001,2,0.3,2.7003167986,1,
001,2,0.3,2.8716903473,0,rctrl
001,2,0.3,3.0003218992,1,
001,2,0.3,3.1837092867,0,lalt
001,2,0.3,3.3003276219,1,
001,2,0.3,3.4316724577,0,rctrl
001,2,0.3,3.6003159278,1,
001,2,0.3,3.7197153478,0,lalt
001,2,0.3,3.8796585194,0,rctrl
001,2,0.3,3.9002977024,1,
001,2,0.3,4.0316559118,0,lalt
001,2,0.3,4.1836557924,0,rctrl
001,2,0.3,4.2003108893,1,
001,2,0.3,4.3596466511,0,lalt
001,2,0.3,4.4956495398,0,rctrl
001,2,0.3,4.5003178560,1,
001,2,0.3,4.6796415380,0,lalt
001,2,0.3,4.8002946544,1,
001,2,0.3,4.8476471188,0,rctrl
001,2,0.3,5.1003153057,1,
001,2,0.3,5.3516386692,0,rctrl
001,2,0.3,5.4003026786,1,
001,2,0.3,5.5756195705,0,lalt
001,2,0.3,5.7003043580,1,
001,2,0.3,5.8876108297,0,rctrl
001,2,0.3,6.0002970181,1,
001,2,0.3,6.1516108024,0,lalt
001,2,0.3,6.3003089611,1,
001,2,0.3,6.4476063138,0,rctrl
001,2,0.3,6.6002982000,1,
001,2,0.3,6.7515908353,0,lalt
001,2,0.3,6.9003060997,1,
001,2,0.3,7.0475903899,0,rctrl
001,2,0.3,7.2003071572,1,
001,2,0.3,7.3435812362,0,lalt
001,2,0.3,7.5003327847,1,
001,2,0.3,7.6715934354,0,rctrl
001,2,0.3,7.8003167364,1,
001,2,0.3,7.9435696665,0,lalt
001,2,0.3,8.1003171718,1,
001,2,0.3,8.2395704651,0,rctrl
001,2,0.3,8.4003340910,1,
001,2,0.3,8.5755502144,0,rctrl
001,2,0.3,8.7003304832,1,
001,2,0.3,8.8955388811,0,lalt
001,2,0.3,9.0003330957,1,
001,2,0.3,9.3003416175,1,
001,2,0.3,9.5515287570,0,rctrl
001,2,0.3,9.6003373877,1,
001,2,0.3,9.7515273885,0,lalt
001,2,0.3,9.9003393782,1,
001,2,0.3,10.0235166822,0,rctrl
001,2,0.3,10.2003590965,1,
001,2,0.3,10.3515046223,0,lalt
001,2,0.3,10.5003327847,1,
001,2,0.3,10.6874952570,0,lalt
001,2,0.3,10.8003297990,1,
001,2,0.3,10.9514964737,0,rctrl
001,2,0.3,11.1006913213,1,
001,2,0.3,11.2954944683,0,lalt
001,2,0.3,11.4003577280,1,
001,2,0.3,11.5754758821,0,rctrl
001,2,0.3,11.7002984488,1,
001,2,0.3,11.8394637252,0,lalt
001,2,0.3,12.0003135019,1,
001,2,0.3,12.1034733393,0,rctrl
001,2,0.3,12.3003636995,1,
001,2,0.3,12.3914583808,0,rctrl
001,2,0.3,12.6003479622,1,
001,2,0.3,12.7514539892,0,lalt
001,2,0.3,12.9003256936,1,
001,2,0.3,13.0714351916,0,lalt
001,2,0.3,13.2002748117,1,
001,2,0.3,13.3514417975,0,rctrl
001,2,0.3,13.5003330957,1,
001,2,0.3,13.6634327458,0,rctrl
001,2,0.3,13.8003217126,1,
